time,distance,lat,lng,velocity_smooth
633,1465.2,-22.394869,-41.782295,2.66
634,1467.5,-22.39488,-41.782314,2.56
635,1470.3,-22.394892,-41.782337,2.6
636,1472.9,-22.394903,-41.78236,2.6
637,1475.7,-22.394915,-41.782383,2.64
638,1478,-22.394926,-41.782402,2.56
639,1480.7,-22.394938,-41.782425,2.64
640,1482.9,-22.394947,-41.782444,2.52
641,1485.5,-22.394958,-41.782467,2.52
642,1488.2,-22.394968,-41.78249,2.5
643,1490.5,-22.394978,-41.78251,2.5
644,1492.8,-22.394987,-41.78253,2.42
645,1495.1,-22.394997,-41.78255,2.44
646,1497.8,-22.395006,-41.782574,2.46
647,1500.4,-22.395016,-41.782597,2.44
648,1503,-22.395025,-41.78262,2.5
649,1505.6,-22.395037,-41.782642,2.56
650,1507.7,-22.395046,-41.78266,2.52
651,1510.5,-22.395058,-41.782684,2.54
652,1513.1,-22.395067,-41.782707,2.54
653,1515.8,-22.395079,-41.78273,2.56
654,1518.5,-22.39509,-41.782753,2.58
655,1521.2,-22.395102,-41.782776,2.7
656,1523.5,-22.395113,-41.782795,2.6
657,1526.2,-22.395124,-41.782818,2.62
658,1528.8,-22.395136,-41.78284,2.6
659,1531.4,-22.39515,-41.78286,2.58
660,1534,-22.39516,-41.782883,2.56
661,1536.8,-22.395174,-41.782906,2.66
662,1539.1,-22.395185,-41.782925,2.58
663,1541.8,-22.395197,-41.782948,2.6
664,1544.4,-22.395208,-41.78297,2.6
665,1547.1,-22.39522,-41.782993,2.62
666,1549.8,-22.395231,-41.783016,2.6
667,1552.6,-22.395243,-41.78304,2.7
668,1555.2,-22.395254,-41.783062,2.68
669,1557.9,-22.395266,-41.783085,2.7
670,1560.7,-22.395277,-41.78311,2.72
671,1563.6,-22.39529,-41.783134,2.76
672,1566.3,-22.395302,-41.783157,2.74
673,1569.1,-22.395315,-41.78318,2.78
674,1571.8,-22.395327,-41.783203,2.78
675,1574.7,-22.395342,-41.783226,2.8
676,1577.1,-22.395355,-41.783245,2.7
677,1580,-22.39537,-41.783268,2.74
678,1582.7,-22.395386,-41.783287,2.72
679,1585.2,-22.3954,-41.783306,2.68
680,1588,-22.395412,-41.78333,2.66
681,1590.3,-22.395424,-41.783348,2.64
682,1593,-22.395437,-41.78337,2.6
683,1595.8,-22.395449,-41.783394,2.62
684,1598.1,-22.39546,-41.783413,2.58
685,1600.8,-22.395472,-41.783436,2.56
686,1603.6,-22.395483,-41.78346,2.66
687,1605.9,-22.395496,-41.783478,2.58
688,1608.5,-22.395508,-41.7835,2.54
689,1611.3,-22.39552,-41.783524,2.64
690,1613.8,-22.395533,-41.783543,2.6
691,1616.4,-22.395544,-41.783566,2.56
692,1619.1,-22.395554,-41.78359,2.64
693,1621.3,-22.395565,-41.783607,2.56
694,1623.9,-22.395575,-41.78363,2.52
695,1626.3,-22.395586,-41.78365,2.5
696,1628.8,-22.395596,-41.783672,2.48
697,1630.8,-22.395603,-41.78369,2.34
698,1633.2,-22.395613,-41.78371,2.38
699,1635.7,-22.395622,-41.783733,2.36
700,1637.9,-22.39563,-41.783752,2.32
701,1640,-22.39564,-41.78377,2.24
702,1642.6,-22.395647,-41.783794,2.36
703,1644.9,-22.395657,-41.783813,2.34
704,1647.4,-22.395664,-41.783836,2.34
705,1649.5,-22.395672,-41.783855,2.32
706,1652.3,-22.395681,-41.78388,2.46
707,1654.3,-22.39569,-41.783897,2.34
708,1656.9,-22.3957,-41.78392,2.4
709,1659.2,-22.39571,-41.78394,2.36
710,1661.8,-22.39572,-41.783962,2.46
711,1663.9,-22.39573,-41.78398,2.32
712,1666.1,-22.395737,-41.784,2.36
713,1668.7,-22.395746,-41.784023,2.36
714,1671,-22.395756,-41.784042,2.36
715,1673.6,-22.395767,-41.784065,2.36
716,1675.9,-22.395777,-41.784084,2.4
717,1678.5,-22.395788,-41.784107,2.48
718,1680.9,-22.3958,-41.784126,2.44
719,1683.7,-22.395811,-41.78415,2.54
720,1686.1,-22.395823,-41.78417,2.5
721,1688.4,-22.395836,-41.784187,2.5
722,1690.7,-22.395847,-41.784206,2.44
723,1693.5,-22.39586,-41.78423,2.52
724,1696,-22.395872,-41.78425,2.46
725,1698.3,-22.395885,-41.784267,2.44
726,1700.6,-22.395897,-41.784286,2.44
727,1703.2,-22.39591,-41.784306,2.5
728,1706,-22.395922,-41.78433,2.5
729,1708.3,-22.395935,-41.784348,2.46
730,1710.7,-22.395947,-41.784367,2.48
731,1713.1,-22.39596,-41.784386,2.5
732,1715.4,-22.395971,-41.784405,2.44
733,1717.8,-22.395983,-41.784424,2.36
734,1720.2,-22.395996,-41.784443,2.38
735,1722.7,-22.39601,-41.784462,2.4
736,1724.6,-22.39602,-41.784477,2.3
737,1727.1,-22.396034,-41.784496,2.34
738,1729.6,-22.396048,-41.784515,2.36
739,1732,-22.39606,-41.784534,2.36
740,1734.6,-22.396074,-41.784554,2.38
741,1737.1,-22.396088,-41.784573,2.5
742,1739.3,-22.3961,-41.78459,2.44
743,1741.7,-22.396112,-41.78461,2.42
744,1744.2,-22.396124,-41.78463,2.44
745,1746.9,-22.396137,-41.784653,2.46
746,1749.1,-22.396149,-41.78467,2.4
747,1751.5,-22.39616,-41.78469,2.44
748,1754,-22.396172,-41.78471,2.46
749,1756.3,-22.396181,-41.78473,2.42
750,1758.4,-22.39619,-41.784748,2.3
751,1760.8,-22.396198,-41.78477,2.34
752,1763.2,-22.396208,-41.78479,2.34
753,1765.7,-22.396217,-41.784813,2.34
754,1768.4,-22.396229,-41.784836,2.42
755,1771.2,-22.39624,-41.78486,2.56
756,1773.6,-22.396254,-41.784878,2.56
757,1776.3,-22.396267,-41.7849,2.62
758,1778.8,-22.39628,-41.78492,2.62
759,1781.8,-22.396296,-41.784943,2.68
760,1784.1,-22.396309,-41.78496,2.58
761,1787,-22.396322,-41.784985,2.68
762,1789.8,-22.396336,-41.785007,2.7
763,1792.5,-22.396349,-41.78503,2.74
764,1795.3,-22.396362,-41.785053,2.7
765,1798,-22.396374,-41.785076,2.78
766,1800.9,-22.396387,-41.7851,2.78
767,1803.6,-22.3964,-41.785122,2.76
768,1806.4,-22.396414,-41.785145,2.78
769,1809.2,-22.396427,-41.785168,2.78
770,1812,-22.396442,-41.78519,2.8
771,1814.8,-22.396456,-41.785213,2.78
772,1817.7,-22.396471,-41.785236,2.82
773,1820.7,-22.396486,-41.78526,2.86
774,1823.4,-22.396502,-41.78528,2.84
775,1826.1,-22.396517,-41.7853,2.82
776,1829.1,-22.396532,-41.785324,2.86
777,1831.6,-22.396547,-41.785343,2.78
778,1834.6,-22.396563,-41.785366,2.78
779,1837.6,-22.396578,-41.78539,2.84
780,1840.2,-22.396595,-41.785408,2.82
781,1842.9,-22.396608,-41.78543,2.76
782,1846,-22.396624,-41.785454,2.88
783,1848.5,-22.396639,-41.785473,2.78
784,1851.3,-22.396652,-41.785496,2.74
785,1854.2,-22.396666,-41.78552,2.8
786,1856.6,-22.396679,-41.785538,2.74
787,1859.3,-22.396692,-41.78556,2.66
788,1862.2,-22.396708,-41.785583,2.74
789,1864.9,-22.39672,-41.785606,2.72
790,1867.4,-22.396734,-41.785625,2.64
791,1870.4,-22.396748,-41.78565,2.76
792,1872.6,-22.39676,-41.785667,2.66
793,1875.5,-22.396774,-41.78569,2.66
794,1878.1,-22.396788,-41.78571,2.64
795,1880.7,-22.396801,-41.785732,2.66
796,1883.1,-22.396814,-41.78575,2.54
797,1885.9,-22.396826,-41.785774,2.66
798,1888.7,-22.39684,-41.785797,2.64
799,1891.1,-22.396852,-41.785816,2.6
800,1894,-22.396866,-41.78584,2.66
801,1896.6,-22.396877,-41.785862,2.7
802,1898.9,-22.39689,-41.78588,2.6
803,1901.9,-22.396904,-41.785904,2.64
804,1904.3,-22.396917,-41.785923,2.64
805,1907.3,-22.396933,-41.785946,2.66
806,1909.7,-22.396946,-41.785965,2.62
807,1912.6,-22.396961,-41.785988,2.74
808,1915.2,-22.396976,-41.786007,2.66
809,1918,-22.396994,-41.786026,2.74
810,1920.5,-22.397009,-41.786045,2.64
811,1923.6,-22.397026,-41.786068,2.78
812,1926.3,-22.397043,-41.786087,2.74
813,1929.2,-22.397058,-41.78611,2.8
814,1931.9,-22.397074,-41.78613,2.78
815,1934.6,-22.397089,-41.78615,2.82
816,1937.5,-22.397102,-41.786175,2.78
817,1940.3,-22.397116,-41.786198,2.8
818,1942.9,-22.397127,-41.78622,2.74
819,1945.7,-22.39714,-41.786243,2.76
820,1948.9,-22.397154,-41.78627,2.86
821,1951.5,-22.397165,-41.786293,2.8
822,1954.6,-22.397177,-41.78632,2.86
823,1957.4,-22.39719,-41.786343,2.9
824,1960.5,-22.397202,-41.78637,2.96
825,1963.2,-22.397215,-41.786392,2.86
826,1966.4,-22.397228,-41.78642,2.98
827,1969,-22.397242,-41.78644,2.88
828,1972.5,-22.397257,-41.78647,3.02
829,1975,-22.39727,-41.78649,2.9
830,1977.9,-22.397284,-41.786514,2.94
831,1980.8,-22.397299,-41.786537,2.88
832,1983.6,-22.397312,-41.78656,2.92
833,1986.4,-22.397326,-41.786583,2.78
834,1989.2,-22.397339,-41.786606,2.84
835,1992.2,-22.397354,-41.78663,2.86
836,1994.7,-22.397367,-41.78665,2.78
837,1997.6,-22.39738,-41.786674,2.8
838,2000.4,-22.397394,-41.786697,2.8
839,2002.9,-22.397408,-41.786716,2.74
840,2005.7,-22.397419,-41.78674,2.7
841,2008.3,-22.397432,-41.786762,2.72
842,2011.2,-22.397446,-41.786785,2.72
843,2013.8,-22.397457,-41.786808,2.68
844,2016.5,-22.397469,-41.78683,2.72
845,2019.1,-22.397478,-41.786854,2.68
846,2021.8,-22.39749,-41.786877,2.7
847,2024.2,-22.397501,-41.786896,2.6
848,2026.8,-22.39751,-41.78692,2.6
849,2028.9,-22.397524,-41.786934,2.48
