time,distance,lat,lng,velocity_smooth
631,1552.4,-22.39681,-41.785797,3.02
632,1555.6,-22.396791,-41.785774,3.06
633,1558.3,-22.396774,-41.785755,2.98
634,1561.2,-22.396759,-41.785732,2.98
635,1563.9,-22.396742,-41.785713,2.88
636,1566.8,-22.396727,-41.78569,2.88
637,1569.4,-22.396711,-41.785671,2.76
638,1572.3,-22.396696,-41.785648,2.8
639,1575.1,-22.396683,-41.785625,2.78
640,1578,-22.396667,-41.785602,2.82
641,1580.8,-22.396654,-41.78558,2.8
642,1583.6,-22.396641,-41.785557,2.84
643,1586.4,-22.396627,-41.785534,2.82
644,1589.4,-22.396616,-41.785507,2.86
645,1592.2,-22.396603,-41.785484,2.84
646,1595.2,-22.396591,-41.785458,2.88
647,1598,-22.396578,-41.785435,2.88
648,1600.9,-22.396563,-41.785412,2.9
649,1604,-22.396549,-41.785385,2.92
650,1606.9,-22.396534,-41.785362,2.94
651,1610.1,-22.396519,-41.785336,2.98
652,1613,-22.396503,-41.785313,3
653,1615.9,-22.396488,-41.78529,3
654,1619.3,-22.396471,-41.785263,3.06
655,1622.2,-22.396456,-41.78524,3.06
656,1625.2,-22.396439,-41.785217,3.02
657,1628.1,-22.396423,-41.785194,3.02
658,1631.1,-22.396406,-41.785171,3.04
659,1634.5,-22.396389,-41.785145,3.04
660,1637.5,-22.396372,-41.785122,3.06
661,1640.5,-22.396355,-41.785099,3.06
662,1643.6,-22.396337,-41.785076,3.1
663,1646.5,-22.396322,-41.785053,3.08
664,1649.4,-22.396307,-41.78503,2.98
665,1652.6,-22.396292,-41.785004,3.02
666,1655.4,-22.396278,-41.784981,2.98
667,1657.8,-22.396265,-41.784962,2.84
668,1660.7,-22.39625,-41.784939,2.84
669,1663.9,-22.396236,-41.784912,2.9
670,1666.8,-22.396221,-41.784889,2.84
671,1669.7,-22.396206,-41.784866,2.86
672,1672.4,-22.396192,-41.784843,2.92
673,1675.3,-22.396177,-41.784821,2.92
674,1678.5,-22.396164,-41.784794,2.92
675,1681.3,-22.396151,-41.784771,2.9
676,1684,-22.396137,-41.784748,2.86
677,1687.2,-22.396124,-41.784721,2.96
678,1690.1,-22.396109,-41.784698,2.96
679,1692.8,-22.396095,-41.784676,2.86
680,1695.7,-22.39608,-41.784653,2.88
681,1698.6,-22.396065,-41.78463,2.92
682,1701.8,-22.396051,-41.784603,2.92
683,1704.7,-22.396036,-41.78458,2.92
684,1707.4,-22.396023,-41.784557,2.92
685,1710.6,-22.396009,-41.784531,2.98
686,1713.7,-22.395996,-41.784504,3.02
687,1716.8,-22.395983,-41.784477,3
688,1719.9,-22.395969,-41.78445,3.04
689,1723,-22.395956,-41.784424,3.12
690,1726.2,-22.395943,-41.784397,3.12
691,1729.3,-22.395929,-41.78437,3.12
692,1732.4,-22.395916,-41.784344,3.12
693,1735.5,-22.395903,-41.784317,3.12
694,1738.7,-22.395889,-41.78429,3.14
695,1741.9,-22.395874,-41.784264,3.14
696,1745,-22.395861,-41.784237,3.14
697,1748.1,-22.395847,-41.78421,3.14
698,1751.2,-22.395834,-41.784183,3.14
699,1754.4,-22.395821,-41.784157,3.14
700,1757.3,-22.395805,-41.784134,3.08
701,1760.4,-22.395792,-41.784107,3.08
702,1763.2,-22.395779,-41.784084,3.02
703,1765.9,-22.395765,-41.784061,2.94
704,1769.1,-22.395752,-41.784035,2.94
705,1771.7,-22.39574,-41.784012,2.88
706,1774.5,-22.395727,-41.783989,2.82
707,1777.7,-22.395714,-41.783962,2.9
708,1780.4,-22.3957,-41.783939,2.9
709,1783.2,-22.395687,-41.783916,2.82
710,1786.3,-22.395674,-41.78389,2.92
711,1789.1,-22.39566,-41.783867,2.92
712,1792.3,-22.395645,-41.78384,2.92
713,1795.1,-22.395632,-41.783817,2.94
714,1798.3,-22.395616,-41.783791,3.02
715,1801.3,-22.395601,-41.783768,3
716,1804.2,-22.395586,-41.783745,3.02
717,1806.9,-22.395573,-41.783722,2.92
718,1809.8,-22.395557,-41.783699,2.94
719,1812.6,-22.395544,-41.783676,2.86
720,1815.7,-22.395531,-41.783649,2.88
721,1818.5,-22.395517,-41.783627,2.86
722,1821.6,-22.395506,-41.7836,2.94
723,1824.2,-22.395494,-41.783577,2.88
724,1827.3,-22.395483,-41.78355,2.94
725,1829.9,-22.395472,-41.783527,2.84
726,1832.9,-22.39546,-41.783501,2.88
727,1835.6,-22.395449,-41.783478,2.8
728,1838.8,-22.395435,-41.783451,2.92
729,1841.5,-22.395422,-41.783428,2.84
730,1844.6,-22.395411,-41.783401,2.94
731,1847.3,-22.395397,-41.783379,2.88
732,1850.4,-22.395386,-41.783352,2.96
733,1853,-22.395374,-41.783329,2.84
734,1855.7,-22.395363,-41.783306,2.84
735,1858.7,-22.395351,-41.783279,2.82
736,1861.5,-22.395338,-41.783256,2.84
737,1864.2,-22.395327,-41.783234,2.76
738,1867.3,-22.395313,-41.783207,2.86
739,1870.1,-22.3953,-41.783184,2.88
740,1873.1,-22.395288,-41.783157,2.88
741,1876.3,-22.395275,-41.783131,2.96
742,1878.9,-22.395264,-41.783108,2.94
743,1881.9,-22.395252,-41.783081,2.92
744,1884.6,-22.395241,-41.783058,2.9
745,1887.7,-22.395227,-41.783031,2.92
746,1890.8,-22.395216,-41.783005,2.9
747,1894,-22.395201,-41.782978,3.02
748,1897.1,-22.395187,-41.782951,3.04
749,1900,-22.395172,-41.782928,3.08
750,1903.4,-22.395155,-41.782902,3.14
751,1906.3,-22.39514,-41.782879,3.1
752,1909.6,-22.395123,-41.782852,3.12
753,1912.5,-22.395107,-41.782829,3.08
754,1915.1,-22.395092000000002,-41.78281,3.02
755,1918,-22.395077,-41.782787,2.92
756,1920.9,-22.395061,-41.782764,2.92
757,1923.8,-22.395046,-41.782742,2.84
758,1926.7,-22.395031,-41.782719,2.84
759,1929.9,-22.395016,-41.782692,2.96
760,1933.1,-22.395002,-41.782665,3.02
761,1936.2,-22.394989,-41.782638,3.06
762,1939.3,-22.394976,-41.782612,3.1
763,1942.7,-22.394964,-41.782581,3.2
764,1945.7,-22.394953,-41.782555,3.16
765,1948.7,-22.394943,-41.782528,3.12
766,1952,-22.394934,-41.782497,3.16
767,1954.9,-22.394924,-41.782471,3.12
768,1957.8,-22.394915,-41.782444,3.02
769,1961.2,-22.394903,-41.782413,3.1
770,1964.2,-22.394894,-41.782387,3.1
771,1967.2,-22.394882,-41.78236,3.04
772,1970.2,-22.394873,-41.782333,3.06
773,1973.2,-22.394861,-41.782307,3.08
774,1975.8,-22.394852,-41.782284,2.92
775,1978.7,-22.394842,-41.782257,2.9
776,1981.7,-22.394831,-41.78223,2.9
777,1984.7,-22.394821,-41.782204,2.9
778,1987.7,-22.39481,-41.782177,2.9
779,1990.3,-22.3948,-41.782154,2.9
780,1993.3,-22.394789,-41.782127,2.92
781,1996.2,-22.394779,-41.782101,2.9
782,1998.9,-22.394768,-41.782078,2.84
783,2001.5,-22.394758,-41.782055,2.76
784,2004.1,-22.394749,-41.782032,2.76
785,2006.2,-22.394741,-41.782013,2.58
786,2008.3,-22.394733,-41.781994,2.42
787,2010.5,-22.394726,-41.781975,2.32
788,2012.1,-22.394722,-41.781959,2.12
789,2013.7,-22.394718,-41.781944,1.92
790,2015,-22.394714,-41.781933,1.76
791,2016.2,-22.394712,-41.781921,1.58
792,2017.4,-22.39471,-41.78191,1.38
793,2018.6,-22.394709,-41.781898,1.3
794,2019.5,-22.394705,-41.781891,1.16
795,2020.7,-22.394703,-41.781879000000004,1.14
796,2021.6,-22.394699,-41.781872,1.08
797,2022.9,-22.394693,-41.78186,1.1
798,2023.8,-22.39469,-41.781853,1.04
799,2025.1,-22.394684,-41.781841,1.12
800,2026.1,-22.394678,-41.781834,1.08
801,2027,-22.394674,-41.781826,1.08
802,2028.4,-22.394669,-41.781815,1.1
803,2029.4,-22.394663,-41.781807,1.12
804,2030.6,-22.394659,-41.781795,1.1
805,2031.6,-22.394653,-41.781788,1.1
806,2032.6,-22.394648,-41.78178,1.12
807,2034,-22.394642,-41.781769,1.12
808,2035,-22.394636,-41.781761,1.12
809,2035.9,-22.394632,-41.781754,1.06
810,2036.9,-22.394627,-41.781746,1.06
811,2037.5,-22.394623,-41.781742,0.98
812,2038.4,-22.394619,-41.781734,0.88
813,2039.4,-22.394613,-41.781727,0.88
814,2040.5,-22.394606,-41.781719,0.92
815,2041.9,-22.3946,-41.781708,1
816,2043,-22.394592,-41.7817,1.1
817,2044.2,-22.394585,-41.781693,1.16
818,2045.6,-22.394577,-41.781681,1.24
819,2047.1,-22.394569,-41.78167,1.32
820,2048.2,-22.394562,-41.781662,1.26
821,2049.2,-22.394556,-41.781654,1.24
822,2050.7,-22.394548,-41.781643,1.3
823,2051.7,-22.394543,-41.781635,1.22
824,2052.7,-22.394537,-41.781628,1.12
825,2053.9,-22.394529,-41.78162,1.14
826,2054.9,-22.394524,-41.781612,1.14
827,2056.2,-22.394518,-41.781601,1.1
828,2057.5,-22.394514,-41.781589,1.16
829,2058.5,-22.394508,-41.781582,1.16
830,2059.8,-22.394503,-41.78157,1.18
831,2061.1,-22.394499,-41.781559,1.24
832,2062.4,-22.394493,-41.781547,1.24
833,2063.6,-22.394489,-41.781536,1.22
834,2064.9,-22.394485,-41.781525,1.28
835,2065.9,-22.39448,-41.781517,1.22
836,2067.2,-22.394476,-41.781506,1.22
837,2068.5,-22.39447,-41.781494,1.22
838,2069.8,-22.394466,-41.781483,1.24
839,2071.1,-22.394461,-41.781471,1.24
840,2072.4,-22.394455,-41.78146,1.3
841,2073.9,-22.394447,-41.781448,1.34
842,2075.3,-22.39444,-41.781437,1.36
843,2076.6,-22.39443,-41.781429,1.36
844,2078.4,-22.394419,-41.781418,1.46
845,2080.1,-22.394407,-41.781406,1.54
846,2081.8,-22.394396,-41.781395,1.58
847,2083.4,-22.394386,-41.781383,1.62
848,2085.3,-22.394377,-41.781368,1.74
849,2087.2,-22.394367,-41.781353,1.76
850,2089,-22.39436,-41.781338,1.78
851,2090.9,-22.39435,-41.781322,1.82
852,2092.7,-22.394342,-41.781307,1.86
853,2094.5,-22.394335,-41.781292,1.84
854,2096.2,-22.394327,-41.781277,1.8
855,2098,-22.394319,-41.781261,1.8
856,2099.8,-22.394312,-41.781246,1.78
857,2101.7,-22.394302,-41.781231,1.8
858,2103.6,-22.394293,-41.781216,1.82
859,2105.2,-22.394283,-41.781204,1.8
860,2107.1,-22.394274,-41.781189,1.82
861,2109.1,-22.394262,-41.781174,1.86
862,2111,-22.394253,-41.781158,1.86
863,2112.9,-22.394243,-41.781143,1.86
864,2114.8,-22.394234,-41.781128,1.92
865,2116.7,-22.394224,-41.781113,1.92
866,2118.6,-22.394215,-41.781097,1.9
867,2120.1,-22.394205,-41.781086,1.82
868,2121.9,-22.394197,-41.781071,1.8
869,2123.8,-22.394188,-41.781055,1.8
870,2125.6,-22.39418,-41.78104,1.78
871,2126.9,-22.394175,-41.781029,1.66
872,2128.6,-22.394169,-41.781013,1.7
873,2130.7,-22.394163,-41.780994,1.76
874,2132.3,-22.394159,-41.780979,1.7
875,2134,-22.394154,-41.780964,1.68
876,2135.8,-22.394146,-41.780949,1.78
877,2137.5,-22.39414,-41.780933,1.78
878,2139.6,-22.394133,-41.780914,1.78
879,2141.4,-22.394125,-41.780899,1.82
880,2143.2,-22.394117,-41.780884,1.84
881,2145,-22.39411,-41.780868,1.84
882,2147.1,-22.394102,-41.780849,1.92
883,2148.9,-22.394094,-41.780834,1.86
884,2151,-22.394089,-41.780815,1.92
885,2153,-22.394083,-41.780796,1.96
886,2154.8,-22.394075,-41.780781,1.96
887,2156.5,-22.39407,-41.780765,1.88
888,2158.6,-22.394064,-41.780746,1.94
889,2160.3,-22.394058,-41.780731,1.86
890,2161.9,-22.394052,-41.780716,1.78
891,2164,-22.394047,-41.780697,1.84
892,2166.1,-22.394041,-41.780678,1.92
895,2168.5,-22.394062,-41.78067,1.32
896,2171.7,-22.394043,-41.780693,1.54
897,2174.7,-22.39406,-41.780716,1.72
898,2177.2,-22.394066,-41.780739,1.85
899,2179.6,-22.394079,-41.780758,1.929
900,2182.3,-22.394091,-41.780781,2.76
901,2184.9,-22.394106,-41.7808,2.64
902,2187.8,-22.394121,-41.780823,2.62
903,2191,-22.394136,-41.780849,2.76
904,2193.9,-22.394152,-41.780872,2.86
905,2197.3,-22.394169,-41.780899,3
906,2200.5,-22.394184,-41.780926,3.12
907,2203.8,-22.394201,-41.780952,3.2
908,2207.1,-22.394217,-41.780979,3.22
909,2210.3,-22.394232,-41.781006,3.28
910,2213.6,-22.394249,-41.781033,3.26
911,2217.1,-22.394262,-41.781063,3.32
912,2220.3,-22.394278,-41.78109,3.3
913,2223.6,-22.394293,-41.781116,3.3
914,2226.7,-22.394306,-41.781143,3.28
915,2230.3,-22.394321,-41.781174,3.34
916,2233.5,-22.394337,-41.7812,3.28
917,2236.6,-22.39435,-41.781227,3.26
918,2239.8,-22.394365,-41.781254,3.24
919,2242.6,-22.394379,-41.781277,3.18
920,2245.8,-22.394394,-41.781303,3.1
921,2249.1,-22.394409,-41.78133,3.12
922,2252.3,-22.394424,-41.781357,3.14
923,2255.5,-22.39444,-41.781383,3.14
924,2258.6,-22.394453,-41.78141,3.2
925,2261.4,-22.394466,-41.781433,3.12
926,2264.5,-22.39448,-41.78146,3.08
927,2267.6,-22.394491,-41.781486,3.06
928,2270.7,-22.394505,-41.781513,3.04
929,2273.8,-22.394518,-41.78154,3.04
930,2276.6,-22.394531,-41.781563,3.04
931,2279.6,-22.394543,-41.781589,3.02
932,2282.7,-22.394556,-41.781616,3.02
933,2285.9,-22.394569,-41.781643,3.04
934,2288.5,-22.394581,-41.781666,2.94
935,2291.6,-22.394592,-41.781693,3
936,2294.7,-22.394606,-41.781719,3.02
937,2297.7,-22.394617,-41.781746,3
938,2300.5,-22.39463,-41.781769,2.92
939,2303.5,-22.394642,-41.781795,3
940,2306.6,-22.394655,-41.781822,3
941,2309.8,-22.394669,-41.781849,3.02
942,2312.5,-22.394682,-41.781872,2.96
943,2315.7,-22.394695,-41.781898,3.04
944,2318.8,-22.394709,-41.781925,3.06
945,2321.6,-22.394722,-41.781948,3
946,2324.7,-22.394735,-41.781975,2.98
947,2327.5,-22.394749,-41.781998,3
948,2330.6,-22.394762,-41.782024,2.98
949,2333.7,-22.394775,-41.782051,2.98
950,2336.8,-22.394789,-41.782078,3.04
951,2339.5,-22.3948,-41.782101,2.96
952,2342.5,-22.394812,-41.782127,3
953,2345.6,-22.394823,-41.782154,3
954,2348.7,-22.394836,-41.782181,3
955,2351.4,-22.394848,-41.782204,2.92
956,2354.4,-22.394859,-41.78223,2.98
957,2357.4,-22.394871,-41.782257,2.98
958,2360.2,-22.394884,-41.78228,2.92
959,2363.2,-22.394896,-41.782307,2.9
960,2366.3,-22.394909,-41.782333,2.98
961,2369.4,-22.394922,-41.78236,3
962,2372.6,-22.394936,-41.782387,3.04
963,2375.7,-22.394949,-41.782413,3.1
964,2378.8,-22.394962,-41.78244,3.12
965,2381.9,-22.394976,-41.782467,3.12
966,2385,-22.394987,-41.782494,3.12
967,2388.1,-22.395,-41.78252,3.1
968,2391.1,-22.395012,-41.782547,3.08
969,2394.2,-22.395025,-41.782574,3.08
970,2397.6,-22.395037,-41.782604,3.14
971,2400.6,-22.395048,-41.782631,3.12
972,2404,-22.39506,-41.782661,3.18
973,2407.1,-22.395071,-41.782688,3.2
974,2410.2,-22.395084,-41.782715,3.2
975,2413.2,-22.395096,-41.782742,3.12
976,2416.2,-22.395107,-41.782768,3.12
977,2419.3,-22.395119,-41.782795,3.06
978,2422.4,-22.395132,-41.782822,3.06
979,2425.4,-22.395143,-41.782848,3.04
980,2428.4,-22.395155,-41.782875,3.04
981,2431.4,-22.395166,-41.782902,3.04
982,2434.6,-22.39518,-41.782928,3.06
983,2437.7,-22.395193,-41.782955,3.06
984,2440.8,-22.395206,-41.782982,3.08
985,2443.6,-22.39522,-41.783005,3.04
986,2446.7,-22.395233,-41.783031,3.06
987,2449.8,-22.395246,-41.783058,3.04
988,2453,-22.39526,-41.783085,3.06
989,2455.7,-22.395273,-41.783108,2.98
990,2458.8,-22.395285,-41.783134,3.04
991,2461.9,-22.395298,-41.783161,3.04
992,2465,-22.395311,-41.783188,3.04
993,2467.8,-22.395325,-41.783211,2.96
994,2470.7,-22.39534,-41.783234,3
995,2473.5,-22.395353,-41.783256,2.94
996,2476.4,-22.395369,-41.783279,2.9
997,2479.6,-22.395384,-41.783306,2.92
998,2482.4,-22.395397,-41.783329,2.92
999,2485.2,-22.395411,-41.783352,2.9
1000,2488.2,-22.395422,-41.783379,2.94
1001,2490.9,-22.395433,-41.783401,2.9
1002,2493.9,-22.395445,-41.783428,2.86
1003,2496.9,-22.395456,-41.783455,2.9
1004,2500,-22.39547,-41.783482,2.96
1005,2503.2,-22.395483,-41.783508,3
1006,2506.4,-22.395498,-41.783535,3.1
1007,2509.6,-22.395513,-41.783562,3.14
1008,2513,-22.395531,-41.783588,3.22
1009,2516.2,-22.395546,-41.783615,3.24
1010,2519.9,-22.395563,-41.783646,3.34
1011,2523.2,-22.39558,-41.783672,3.36
1012,2526.6,-22.395597,-41.783699,3.4
1013,2529.8,-22.395613,-41.783726,3.36
1014,2533.1,-22.39563,-41.783752,3.38
1015,2536.4,-22.395645,-41.783779,3.3
1016,2539.4,-22.395662,-41.783802,3.24
1017,2542.6,-22.395677,-41.783829,3.2
1018,2545.8,-22.395693,-41.783855,3.2
1019,2549.1,-22.395708,-41.783882,3.2
1020,2551.8,-22.395721,-41.783905,3.08
1021,2555,-22.395735,-41.783932,3.12
1022,2558.1,-22.395748,-41.783958,3.1
1023,2561.1,-22.39576,-41.783985,3.06
1024,2564.1,-22.395771,-41.784012,3
1025,2567.1,-22.395781,-41.784039,3.06
1026,2569.7,-22.39579,-41.784061,2.94
1027,2572.6,-22.3958,-41.784088,2.9
1028,2575.6,-22.395811,-41.784115,2.9
1029,2578.3,-22.395822,-41.784138,2.84
1030,2581.3,-22.395834,-41.784164,2.84
1031,2584.4,-22.395845,-41.784191,2.94
1032,2587.5,-22.395859,-41.784218,2.98
1033,2590.3,-22.395872,-41.784241,2.94
1034,2593.4,-22.395885,-41.784267,3.02
1035,2596.6,-22.395901,-41.784294,3.06
1036,2599.8,-22.395916,-41.784321,3.08
1037,2603.1,-22.395931,-41.784347,3.12
1038,2606.4,-22.395948,-41.784374,3.22
1039,2609.4,-22.395965,-41.784397,3.2
1040,2612.8,-22.395983,-41.784424,3.24
1041,2615.9,-22.396002,-41.784447,3.22
1042,2619.3,-22.396019,-41.784473,3.24
1043,2622.5,-22.396038,-41.784496,3.22
1044,2625.7,-22.396053,-41.784523,3.26
1045,2629,-22.39607,-41.78455,3.24
1046,2632.3,-22.396086,-41.784576,3.28
1047,2635.5,-22.396101,-41.784603,3.24
1048,2638.7,-22.396116,-41.78463,3.24
1049,2641.9,-22.396131,-41.784657,3.24
1050,2645.2,-22.396147,-41.784683,3.24
1051,2648.4,-22.396162,-41.78471,3.22
1052,2651.6,-22.396177,-41.784737,3.22
1053,2654.7,-22.396191,-41.784763,3.2
1054,2657.9,-22.396204,-41.78479,3.2
1055,2661,-22.396217,-41.784817,3.16
1056,2664,-22.396229,-41.784843,3.12
1057,2667.1,-22.396242,-41.78487,3.1
1058,2670.1,-22.396254,-41.784897,3.08
1059,2673.1,-22.396269,-41.78492,3.04
1060,2676.2,-22.396282,-41.784946,3.04
1061,2679.4,-22.396297,-41.784973,3.08
1062,2682.5,-22.396311,-41.785,3.08
1063,2685.8,-22.396326,-41.785026,3.14
1064,2689.1,-22.396343,-41.785053,3.2
1065,2692,-22.396358,-41.785076,3.16
1066,2695.3,-22.396376,-41.785103,3.18
1067,2698.7,-22.396393,-41.78513,3.24
1068,2702.1,-22.396412,-41.785156,3.26
1069,2705.2,-22.396429,-41.785179,3.22
1070,2708.5,-22.396446,-41.785206,3.3
1071,2711.7,-22.396465,-41.785229,3.28
1072,2715,-22.396482,-41.785255,3.26
1073,2718.2,-22.396502,-41.785278,3.22
1074,2721.6,-22.396519,-41.785305,3.28
1075,2725,-22.396538,-41.785332,3.3
1076,2728.4,-22.396555,-41.785358,3.34
1077,2731.4,-22.396572,-41.785381,3.28
1078,2734.7,-22.396589,-41.785408,3.3
1079,2737.6,-22.396605,-41.785431,3.2
1080,2740.5,-22.39662,-41.785454,3.1
1081,2743.4,-22.396635,-41.785477,3
1082,2745.6,-22.396648,-41.785492,2.84
1083,2747.6,-22.39666,-41.785507,2.58
1084,2749.5,-22.396673,-41.785519,2.38
1085,2751.3,-22.396685,-41.78553,2.16
1086,2752.6,-22.396694,-41.785538,1.84
1087,2754.1,-22.396704,-41.785549,1.7
1088,2755.5,-22.396713,-41.785557,1.58
1089,2756.5,-22.396719,-41.785564,1.4
1090,2757.5,-22.396725,-41.785572,1.24
1091,2758.5,-22.39673,-41.78558,1.18
1092,2759.8,-22.396734,-41.785591,1.14
1093,2760.6,-22.396738,-41.785599,1.02
1094,2761.5,-22.396742,-41.785606,1
1095,2762.8,-22.396746,-41.785618,1.06
1096,2763.7,-22.396749,-41.785625,1.04
1097,2765,-22.396755,-41.785637,1.04
1098,2766,-22.396761,-41.785644,1.08
1100,2767.4,-22.396767,-41.785656,0.92
1101,2768.8,-22.396774,-41.785667,1.02
1102,2769.8,-22.39678,-41.785675,0.96
1103,2771.2,-22.396786,-41.785686,1.04
1104,2772.6,-22.396793,-41.785698,1.1
1105,2773.9,-22.396799,-41.785709,1.3
1106,2775.4,-22.396807,-41.785721,1.32
1107,2776.4,-22.396812,-41.785728,1.32
1108,2777.7,-22.396818,-41.78574,1.3
1109,2778.8,-22.396824,-41.785748,1.24
1110,2780,-22.396828,-41.785759,1.22
1111,2780.9,-22.396832,-41.785767,1.1
1112,2781.8,-22.396835,-41.785774,1.08
1113,2783.1,-22.396841,-41.785786,1.08
1114,2784,-22.396845,-41.785793,1.04
1115,2785.4,-22.396851,-41.785805,1.08
1116,2786.4,-22.396856,-41.785812,1.1
1117,2787.7,-22.396862,-41.785824,1.18
1118,2788.7,-22.396868,-41.785831,1.12
1119,2789.9,-22.396875,-41.785839,1.18
1120,2791.2,-22.396881,-41.785851,1.16
1121,2792.2,-22.396887,-41.785858,1.16
1122,2793.7,-22.396894,-41.78587,1.2
1123,2795,-22.3969,-41.785881,1.26
1124,2796.3,-22.396906,-41.785892,1.28
1125,2797.7,-22.396912,-41.785904,1.3
1126,2799,-22.396917,-41.785915,1.36
1127,2800.4,-22.396923,-41.785927,1.34
1128,2801.7,-22.396929,-41.785938,1.34
1129,2803,-22.396934,-41.78595,1.34
1130,2804.2,-22.396942,-41.785957,1.3
1131,2805.5,-22.396948,-41.785969,1.3
1132,2806.7,-22.396955,-41.785976,1.26
1133,2808,-22.396965,-41.785984,1.26
1134,2809.1,-22.396973,-41.785992,1.22
1135,2810.5,-22.396982,-41.785999,1.26
1136,2811.6,-22.396992,-41.786003,1.22
1137,2812.9,-22.397001,-41.786011,1.24
1138,2814.2,-22.397011,-41.786018,1.24
1139,2815.4,-22.397018,-41.786026,1.26
1140,2816.6,-22.397026,-41.786034,1.22
1141,2817.9,-22.397032,-41.786045,1.26
1142,2819.3,-22.397039,-41.786056,1.28
1143,2820.7,-22.397045,-41.786068,1.3
1144,2822,-22.397051,-41.786079,1.32
1145,2823.7,-22.397057,-41.786095,1.42
1146,2825.4,-22.397062,-41.78611,1.5
1147,2826.7,-22.397068,-41.786121,1.48
1148,2828.5,-22.397076,-41.786137,1.56
1149,2830,-22.397083,-41.786148,1.6
1150,2831.9,-22.397093,-41.786163,1.64
1151,2833.4,-22.397102,-41.786175,1.6
1152,2835,-22.397112,-41.786186,1.66
1153,2836.6,-22.397121,-41.786198,1.62
1154,2838.4,-22.397129,-41.786213,1.68
1155,2839.9,-22.397137,-41.786224,1.6
1156,2841.6,-22.397144,-41.78624,1.64
1157,2843.1,-22.397152,-41.786251,1.62
1158,2844.9,-22.397159,-41.786266,1.66
1159,2846.6,-22.397167,-41.786282,1.64
1160,2848,-22.397173,-41.786293,1.62
1161,2849.8,-22.397181,-41.786308,1.64
1162,2851.6,-22.397188,-41.786324,1.7
1163,2853,-22.397196,-41.786335,1.62
1164,2854.7,-22.397201,-41.78635,1.62
1165,2856.5,-22.397209,-41.786365,1.7
1166,2858.4,-22.397219,-41.786381,1.72
1167,2859.8,-22.397226,-41.786392,1.64
1168,2861.6,-22.397234,-41.786407,1.72
1169,2863.4,-22.397242,-41.786423,1.74
1170,2865.2,-22.397249,-41.786438,1.74
1171,2867,-22.397257,-41.786453,1.72
1172,2868.4,-22.397264,-41.786465,1.72
1173,2870.3,-22.397274,-41.78648,1.74
1174,2871.8,-22.397282,-41.786491,1.68
1175,2873.6,-22.397291,-41.786507,1.68
1176,2875.1,-22.397299,-41.786518,1.62
1177,2876.9,-22.397306,-41.786533,1.7
1178,2878.5,-22.397316,-41.786545,1.64
1179,2880.3,-22.397324,-41.78656,1.7
1180,2882,-22.397331,-41.786575,1.68
1181,2883.8,-22.397339,-41.786591,1.74
1182,2885.7,-22.397348,-41.786606,1.76
1183,2887.5,-22.397356,-41.786621,1.8
1184,2889.4,-22.397366,-41.786636,1.82
1185,2891.3,-22.397375,-41.786652,1.86
1186,2893.2,-22.397385,-41.786667,1.88
1187,2895.1,-22.397394,-41.786682,1.88
1188,2897,-22.397404,-41.786697,1.9
1189,2899.1,-22.397411,-41.786716,1.94
1190,2901,-22.397421,-41.786732,1.94
1191,2902.8,-22.397428,-41.786747,1.92
1192,2904.7,-22.397438,-41.786762,1.92
1193,2906.4,-22.397446,-41.786777,1.88
1194,2908,-22.397455,-41.786789,1.78
1195,2909,-22.397463,-41.786793,1.6
1196,2909.4,-22.397467,-41.786793,1.32
1197,2909.8,-22.397465,-41.786789,1.02
1198,2911.1,-22.397461,-41.786777,0.94
1199,2913,-22.397451,-41.786762,1
1200,2915,-22.39744,-41.786747,1.2
1201,2917.3,-22.397428,-41.786728,1.58
1202,2919.5,-22.397415,-41.786713,1.94
1203,2922,-22.397402,-41.786694,2.18
1204,2924.9,-22.397386,-41.786671,2.38
1205,2927.8,-22.397371,-41.786648,2.56
1206,2930.8,-22.397354,-41.786625,2.7
1207,2934,-22.397339,-41.786598,2.9
1208,2937.1,-22.397322,-41.786575,3.02
1209,2940.4,-22.397305,-41.786549,3.1
1210,2943.6,-22.397289,-41.786522,3.16
1211,2946.5,-22.397274,-41.786499,3.14
1212,2949.9,-22.397257,-41.786472,3.18
1213,2952.8,-22.397242,-41.786449,3.14
1214,2956.1,-22.397224,-41.786423,3.14
1215,2959,-22.397209,-41.7864,3.08
1216,2962.4,-22.397192,-41.786373,3.18
1217,2965.6,-22.397177,-41.786346,3.14
1218,2968.8,-22.397161,-41.78632,3.2
1219,2972,-22.397146,-41.786293,3.18
1220,2975.3,-22.397131,-41.786266,3.26
1221,2978.2,-22.397116,-41.786243,3.16
1222,2981.4,-22.3971,-41.786217,3.16
1223,2984.6,-22.397085,-41.78619,3.16
1224,2988.2,-22.39707,-41.786159,3.24
1225,2991.5,-22.397053,-41.786133,3.24
1226,2994.8,-22.397037,-41.786106,3.32
1227,2998,-22.397022,-41.786079,3.32
1228,3001.3,-22.397005,-41.786053,3.34
1229,3004.4,-22.396988,-41.78603,3.24
1230,3007.7,-22.396971,-41.786003,3.24
1231,3011,-22.396954,-41.785976,3.24
1232,3014.4,-22.396936,-41.78595,3.28
1233,3017.7,-22.396919,-41.785923,3.28
1234,3020.9,-22.3969,-41.7859,3.3
1235,3024.4,-22.396881,-41.785873,3.34
1236,3027.7,-22.39686,-41.785851,3.34
1237,3030.9,-22.396841,-41.785828,3.3
1238,3033.7,-22.396822,-41.785809,3.2
