time,distance,lat,lng,velocity_smooth
635,1325.6,-22.394264,-41.78109,2.16
636,1327.5,-22.394274,-41.781105,2.14
637,1329.8,-22.394285,-41.781124,2.2
638,1332,-22.394295,-41.781143,2.24
639,1334.3,-22.394306,-41.781162,2.22
640,1336.3,-22.394316,-41.781178,2.14
641,1338.6,-22.394327,-41.781197,2.22
642,1340.9,-22.394337,-41.781216,2.22
643,1343.1,-22.394346,-41.781235,2.22
644,1345.2,-22.394354,-41.781254,2.18
645,1347.4,-22.394363,-41.781273,2.22
646,1349.5,-22.394373,-41.78129,2.18
647,1351.4,-22.39438,-41.781307,2.1
648,1353.6,-22.39439,-41.781326,2.1
649,1355.9,-22.3944,-41.781345,2.14
650,1357.8,-22.39441,-41.78136,2.08
651,1360.1,-22.394419,-41.78138,2.12
652,1362.5,-22.39443,-41.7814,2.22
653,1364.4,-22.394442,-41.781414,2.16
654,1366.7,-22.394453,-41.781433,2.16
655,1369,-22.394463,-41.781452,2.24
656,1371.2,-22.394474,-41.78147,2.22
657,1373.3,-22.394484,-41.781487,2.16
658,1375.5,-22.394493,-41.781506,2.22
659,1377.7,-22.394503,-41.781525,2.2
660,1379.9,-22.394512,-41.781544,2.18
661,1382.2,-22.394522,-41.781563,2.2
662,1384.3,-22.394533,-41.78158,2.2
663,1386.7,-22.394543,-41.7816,2.24
664,1389,-22.394554,-41.78162,2.26
665,1390.9,-22.394564,-41.781635,2.2
666,1393.3,-22.394575,-41.781654,2.22
667,1395.5,-22.394585,-41.781673,2.24
668,1397.6,-22.394596,-41.78169,2.18
669,1399.8,-22.394606,-41.781708,2.16
670,1402,-22.394615,-41.781727,2.22
671,1404,-22.394627,-41.781742,2.14
672,1406.1,-22.394636,-41.78176,2.12
673,1408.5,-22.394646,-41.78178,2.18
674,1410.8,-22.394655,-41.7818,2.2
675,1413.1,-22.394665,-41.78182,2.22
676,1415.1,-22.394674,-41.781837,2.22
677,1417.5,-22.394684,-41.781857,2.28
678,1419.7,-22.394693,-41.781876,2.24
679,1422.5,-22.394705,-41.7819,2.34
680,1424.6,-22.394714,-41.781918,2.3
681,1426.8,-22.394724,-41.781937,2.34
682,1429.1,-22.394735,-41.781956,2.32
683,1431.4,-22.394745,-41.781975,2.34
684,1433.7,-22.394756,-41.781994,2.24
685,1435.9,-22.394766,-41.782013,2.26
686,1438,-22.394773,-41.782032,2.24
687,1440.2,-22.394783,-41.78205,2.22
688,1442.2,-22.394793,-41.782066,2.16
689,1444.4,-22.394802,-41.782085,2.14
690,1447.2,-22.394812,-41.78211,2.26
691,1449.2,-22.394821,-41.782127,2.24
692,1451.4,-22.39483,-41.782146,2.24
693,1454.1,-22.39484,-41.78217,2.38
694,1456.6,-22.394852,-41.78219,2.44
695,1458.6,-22.394861,-41.782207,2.28
696,1460.9,-22.39487,-41.782227,2.34
697,1463.5,-22.39488,-41.78225,2.42
698,1465.8,-22.39489,-41.78227,2.34
699,1467.8,-22.394897,-41.782288,2.24
700,1470.1,-22.394907,-41.782307,2.3
701,1472.2,-22.394915,-41.782326,2.26
702,1474.3,-22.394922,-41.782345,2.16
703,1476.9,-22.394932,-41.782368,2.22
704,1479.1,-22.39494,-41.782387,2.26
705,1481.6,-22.394947,-41.78241,2.3
706,1483.9,-22.394957,-41.78243,2.34
707,1486.2,-22.394966,-41.78245,2.38
708,1488.5,-22.394974,-41.782470000000004,2.32
709,1491.1,-22.394983,-41.782494,2.4
710,1493.4,-22.394993,-41.782513,2.36
711,1495.9,-22.395002,-41.782536,2.4
712,1498.1,-22.39501,-41.782555,2.38
713,1500.2,-22.395018,-41.782574,2.34
714,1502.4,-22.395027,-41.782593,2.26
715,1504.5,-22.395037,-41.78261,2.22
716,1507.2,-22.395044,-41.782635,2.26
717,1509.6,-22.395056,-41.782654,2.3
718,1511.8,-22.395065,-41.782673,2.32
719,1514.5,-22.395077,-41.782696,2.42
720,1516.7,-22.395086,-41.782715,2.44
721,1519,-22.395098,-41.782734,2.36
722,1521.8,-22.39511,-41.782757,2.44
723,1524,-22.39512,-41.782776,2.44
724,1526.7,-22.39513,-41.7828,2.44
725,1529,-22.395142,-41.782818,2.46
726,1531.5,-22.395151,-41.78284,2.5
727,1533.8,-22.39516,-41.78286,2.4
728,1536.5,-22.395172,-41.782883,2.5
729,1538.6,-22.395182,-41.7829,2.38
730,1541.4,-22.395193,-41.782925,2.48
731,1543.7,-22.395203,-41.782944,2.44
732,1546.3,-22.395214,-41.782967,2.5
733,1548.9,-22.395224,-41.78299,2.48
734,1551.3,-22.395235,-41.78301,2.54
735,1553.8,-22.395247,-41.78303,2.48
736,1556.5,-22.395258,-41.783054,2.56
737,1558.7,-22.395267,-41.783073,2.48
738,1561.5,-22.395279,-41.783096,2.52
739,1563.7,-22.395288,-41.783115,2.48
740,1566.6,-22.3953,-41.78314,2.56
741,1568.6,-22.39531,-41.783157,2.42
742,1570.8,-22.395319,-41.783176,2.42
743,1573.1,-22.395329,-41.783195,2.32
744,1575.4,-22.395338,-41.783215,2.34
745,1577.6,-22.395348,-41.783234,2.2
746,1579.9,-22.395359,-41.783253,2.26
747,1581.8,-22.395369,-41.783268,2.2
748,1583.8,-22.39538,-41.783283,2.14
749,1586.1,-22.395391,-41.783302,2.14
750,1588.4,-22.395403,-41.78332,2.16
751,1590.5,-22.395414,-41.783337,2.12
752,1593.1,-22.395424,-41.78336,2.26
753,1595.5,-22.395435,-41.78338,2.34
754,1597.9,-22.395445,-41.7834,2.36
755,1600.6,-22.395456,-41.783424,2.44
756,1603.2,-22.395466,-41.783447,2.54
757,1605.5,-22.395477,-41.783466,2.48
758,1608.2,-22.395487,-41.78349,2.54
759,1610.8,-22.395498,-41.783512,2.58
760,1613.5,-22.39551,-41.783535,2.58
761,1616,-22.395523,-41.783554,2.56
762,1618.7,-22.395535,-41.783577,2.64
763,1621.4,-22.395546,-41.7836,2.64
764,1624.2,-22.39556,-41.783623,2.68
765,1627,-22.395573,-41.783646,2.7
766,1629.8,-22.395586,-41.78367,2.76
767,1632.4,-22.3956,-41.78369,2.74
768,1635.3,-22.395613,-41.783714,2.78
769,1637.9,-22.395624,-41.783737,2.74
770,1640.7,-22.395636,-41.78376,2.74
771,1643.3,-22.395647,-41.783783,2.7
772,1646,-22.395658,-41.783806,2.72
773,1648.4,-22.39567,-41.783825,2.62
774,1651,-22.395681,-41.783848,2.62
775,1653.2,-22.39569,-41.783867,2.5
776,1655.6,-22.395702,-41.783886,2.46
777,1658.4,-22.395714,-41.78391,2.48
778,1660.5,-22.395723,-41.783928,2.42
779,1663,-22.395733,-41.78395,2.4
780,1665.3,-22.395742,-41.78397,2.42
781,1667.9,-22.395752,-41.783993,2.46
782,1669.9,-22.395761,-41.78401,2.3
783,1672.7,-22.395771,-41.784035,2.44
784,1675,-22.395782,-41.784054,2.4
785,1677.3,-22.395792,-41.784073,2.4
786,1679.6,-22.395803,-41.784092,2.34
787,1681.9,-22.395815,-41.78411,2.4
788,1684.3,-22.395826,-41.78413,2.32
789,1687,-22.395838,-41.784153,2.4
790,1689.4,-22.39585,-41.784172,2.42
791,1691.7,-22.395863,-41.78419,2.42
792,1694.1,-22.395874,-41.78421,2.44
793,1696.5,-22.395885,-41.78423,2.44
794,1699.1,-22.395897,-41.784252,2.42
796,1701,-22.395906,-41.784267,1.86
799,1709.9,-22.39595,-41.78434,2.16
800,1712.5,-22.395964,-41.78436,2.233
801,1715,-22.395977,-41.78438,2.8
802,1718,-22.39599,-41.784405,2.833
803,1720.8,-22.396004,-41.784428,2.829
804,1723.6,-22.396019,-41.78445,2.74
805,1726.4,-22.396032,-41.784473,2.78
806,1729.2,-22.396046,-41.784496,2.84
807,1732.1,-22.396059,-41.78452,2.82
808,1734.6,-22.396072,-41.78454,2.76
809,1737.2,-22.396086,-41.78456,2.72
810,1740,-22.396097,-41.784584,2.72
811,1742.3,-22.396109,-41.784603,2.62
812,1745.1,-22.396122,-41.784626,2.6
813,1747.9,-22.396133,-41.78465,2.66
814,1750.3,-22.396147,-41.784668,2.62
815,1753,-22.39616,-41.78469,2.6
816,1755.8,-22.396173,-41.784714,2.7
817,1758.2,-22.396185,-41.784733,2.62
818,1761,-22.396198,-41.784756,2.62
819,1763.8,-22.39621,-41.78478,2.7
820,1766.2,-22.396221,-41.7848,2.64
821,1769,-22.396233,-41.784824,2.64
822,1771.6,-22.396244,-41.784847,2.68
823,1774.4,-22.396257,-41.78487,2.68
824,1777.2,-22.39627,-41.784893,2.68
825,1780,-22.396284,-41.784916,2.76
826,1782.9,-22.396297,-41.78494,2.78
827,1785.2,-22.396309,-41.784958,2.72
828,1787.9,-22.396322,-41.78498,2.7
829,1790.8,-22.396336,-41.785004,2.72
830,1793.9,-22.39635,-41.78503,2.78
831,1796.7,-22.396364,-41.785053,2.76
832,1799.7,-22.39638,-41.785076,2.9
833,1802.5,-22.396393,-41.7851,2.92
834,1805.7,-22.396408,-41.785126,2.98
835,1808.5,-22.396421,-41.78515,2.92
836,1811.7,-22.396437,-41.785175,3
837,1814.6,-22.39645,-41.7852,2.98
838,1817.3,-22.396465,-41.78522,2.96
839,1820.3,-22.39648,-41.785244,2.92
840,1823.4,-22.396498,-41.785267,2.98
841,1825.9,-22.396513,-41.785286,2.84
842,1829,-22.39653,-41.78531,2.88
843,1831.5,-22.396545,-41.785328,2.84
844,1834.3,-22.396563,-41.785347,2.8
845,1837.2,-22.396578,-41.78537,2.76
846,1840.1,-22.396593,-41.785393,2.84
847,1842.4,-22.396606,-41.78541,2.68
848,1845.5,-22.396622,-41.785435,2.8
849,1848.1,-22.396637,-41.785454,2.76
850,1851,-22.396652,-41.785477,2.76
851,1853.9,-22.396667,-41.7855,2.76
852,1856.9,-22.396685,-41.785522,2.9
853,1859.4,-22.3967,-41.78554,2.78
854,1862.4,-22.396715,-41.785564,2.86
855,1865.5,-22.396729,-41.78559,2.9
856,1868.5,-22.396744,-41.785614,2.92
857,1871.2,-22.396757,-41.785637,2.86
858,1874,-22.39677,-41.78566,2.92
859,1876.8,-22.396784,-41.785683,2.88
860,1879.9,-22.396795,-41.78571,2.88
861,1882.6,-22.396809,-41.785732,2.82
862,1885.3,-22.39682,-41.785755,2.82
863,1887.7,-22.396833,-41.785774,2.74
864,1890.5,-22.396845,-41.785797,2.74
865,1893.1,-22.396856,-41.78582,2.64
866,1895.7,-22.39687,-41.78584,2.62
867,1898.3,-22.396881,-41.785862,2.6
868,1901,-22.396894,-41.785885,2.66
869,1903.7,-22.39691,-41.785904,2.64
870,1906.5,-22.396923,-41.785927,2.68
871,1909,-22.396938,-41.785946,2.66
872,1912.1,-22.396954,-41.78597,2.76
873,1914.6,-22.396969,-41.785988,2.72
874,1917.1,-22.396984,-41.786007,2.68
875,1919.9,-22.397001,-41.786026,2.68
876,1922.5,-22.397017,-41.786045,2.7
877,1925.1,-22.397032,-41.786064,2.6
878,1927.7,-22.397047,-41.786083,2.62
879,1930.6,-22.397062,-41.786106,2.7
880,1933.1,-22.397076,-41.786125,2.64
881,1935.8,-22.397089,-41.786148,2.66
882,1938.6,-22.397104,-41.78617,2.7
883,1941.6,-22.397118,-41.786194,2.78
884,1944,-22.397131,-41.786213,2.68
885,1946.8,-22.397144,-41.786236,2.74
886,1949.7,-22.397158,-41.78626,2.78
887,1952.2,-22.397171,-41.78628,2.72
888,1955.1,-22.397184,-41.786304,2.7
889,1957.8,-22.397196,-41.786327,2.76
890,1960.6,-22.39721,-41.78635,2.76
891,1963.4,-22.397223,-41.786373,2.74
892,1966.1,-22.397234,-41.786396,2.78
893,1968.8,-22.397245,-41.78642,2.74
894,1971.3,-22.397257,-41.78644,2.7
895,1974.2,-22.39727,-41.786465,2.72
896,1976.9,-22.397282,-41.786488,2.7
897,1979.5,-22.397293,-41.78651,2.68
898,1982,-22.397305,-41.78653,2.64
899,1984.5,-22.397316,-41.786552,2.64
900,1987,-22.39733,-41.78657,2.56
901,1989.3,-22.39734,-41.78659,2.48
902,1991.8,-22.397352,-41.78661,2.46
903,1994.6,-22.39737,-41.78663,2.52
