achievement_count,athlete_count,athlete.id,athlete.resource_state,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,sport_type,start_date,start_date_local,start_latlng1,start_latlng2,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_cadence,suffer_score
0,1,88717361,1,114.3,NA,0,FALSE,TRUE,2.02,963,NA,10,NA,NA,2024.10.23 19.25-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799355742,0,FALSE,a12799355742,2,bgugCza`~FEMo@sAe@iAg@}@w@uBYg@e@yAq@kBoA}B]{@S{@gCqFWaAg@aAgA}BBJjAdC`AlBh@pA|@hB\z@L`@p@zAbAlCbA|Bd@pApAlCNl@\|@h@fARV,128,NA,955,Warmup,0,0,FALSE,2,Run,2024-10-23T22:25:42Z,2024-10-23T22:25:42Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13647695088,13647695088,-10800,followers_only,0,NA,NA
0,1,88717361,1,129.5,NA,0,FALSE,TRUE,1.65,753,NA,NA,NA,NA,2024.10.23 19.45-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799355743,0,FALSE,a12799355743,2,dgugCva`~Fi@aASk@i@gAq@cB]cA[g@O]IWMi@c@gAd@dAl@hB~@rBZ~@d@hAz@bBZd@j@vA|@pAb@|@nAvBl@tARj@d@t@Rf@d@zAhAvEDF?E_@kA,150,NA,745,Strides,0,0,FALSE,2,Run,2024-10-23T22:45:46Z,2024-10-23T22:45:46Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13647695099,13647695099,-10800,followers_only,0,NA,NA
2,1,88717361,1,139.5,NA,0,FALSE,TRUE,NA,1693,NA,10,NA,NA,2024.10.23 20.02-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799355767,0,FALSE,a12799355767,2,`gugC`b`~FQg@iBsDSk@_@u@gAgCIYCm@c@cAg@u@MW[g@d@h@n@nAZ`A`AxBX~@Vb@bAlC\t@r@rAZp@zAjCZp@r@x@@NLXDNTVR^HTf@dA?HEC_@m@]eA}@oBa@k@i@m@e@eAo@_A]w@]o@c@oA_BkDQg@g@s@CIBc@YkA}@}AS[SOz@zAnArCl@hBXh@fArCl@fAl@nAhAtBfAjB\X^j@T~@Vf@L`@LRAE[WKO[mAa@_Am@cAg@i@[w@y@eA}@oBe@uA}@{A_A}BYi@EQ?GNFHP^fALXNPJh@`@x@Xx@n@~@r@zA`@p@,161,NA,1683,"Intervals 3 min work, 2 min rest x 5",0,1,FALSE,2,Run,2024-10-23T23:02:55Z,2024-10-23T23:02:55Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13647695113,13647695113,-10800,followers_only,0,NA,NA
0,1,88717361,1,139.2,NA,0,FALSE,TRUE,NA,931,NA,10,NA,NA,2024.10.23 20.32-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799355745,0,FALSE,a12799355745,2,lgugCtb`~FOc@i@}@i@_Bk@aAaAaCUa@Wk@[eAaC}FYcA_@o@e@mASWQ_@k@mBWi@K]Yg@_@i@VZP^h@|@Vp@h@hAp@dB`@v@Vn@Jd@f@bA`@dALNVj@`AhCRr@Zt@zA|C`@jAj@pAh@z@,146,NA,924,Cooldown,0,0,FALSE,2,Run,2024-10-23T23:32:24Z,2024-10-23T23:32:24Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13647695121,13647695121,-10800,followers_only,0,NA,NA
6,1,88717361,1,134.7,NA,0,FALSE,TRUE,NA,3683,NA,NA,NA,NA,2024.10.26 18.12-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799355845,0,FALSE,a12799355845,2,jsxjClfefG^}CHMTQr@{@DK?MEUq@}AOe@CSAq@ESWc@WWSMGIw@mAm@w@Wk@IqAOmAC[B}@H_@Ai@HYj@}@b@eAj@cA|@oBbAcA\Wr@eAn@k@TYZYPCFELOn@{Al@a@TWZOh@q@P[p@i@Tm@b@W^u@tAmBpBs@`Ag@`@Gl@SZUZ_@LIVEb@Bj@AfCs@KNOL[By@^k@HsBx@_@Ja@X}Av@{AdAa@^i@^s@n@CHCRGH{@|@]Ty@dAWNY^s@n@qAvAOTc@RSLu@v@[d@q@f@aAfA]d@[z@{@nA]t@AJB?BEF]Po@p@eAHc@FOTY`A{AFIVOf@s@~@{@l@c@TCDETYP_@p@aAb@_@RYRMHULS^Ub@]x@eAXM^u@RSt@iAZOp@OTUZIf@_@`@Q`@IPOXIZc@RO^Gp@Eb@?FCCAG?a@^SLmDzAyAt@qBpAw@l@g@n@I`@ILg@b@gDtDYR]\{@fAUL[FUPuCfDc@^m@p@KRKf@[ZADFCDId@eBd@s@pAkANSL[RWRMh@k@XO\EHG^g@l@eAh@q@b@[^k@x@q@FIL]PWLKXMTYr@mAd@q@f@Yh@I\QXSj@Mz@]h@[d@o@r@Sz@Er@OP??DKL[ViAZk@XaA\uAr@m@RsBrA_@^a@Vi@l@Sh@i@d@aAjAkAdAU^kArAgA~@_@HKHq@t@c@l@mAjA_AfAWb@Un@i@x@Yj@]z@S^[bACx@@b@D\BnAHf@Rl@R\jAdAd@x@n@t@V`@T~@B|@N^`@nB?^ERm@nAW`@M\Kf@Eb@Kb@Kr@,151,NA,3677,Slow 8K Icaraí,0,3,FALSE,2,Run,2024-10-26T21:12:14Z,2024-10-26T21:12:14Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,13647695126,13647695126,-10800,followers_only,0,NA,NA
2,1,88717361,1,129.9,NA,0,FALSE,TRUE,NA,4463,NA,NA,NA,NA,2024.10.28 18.39-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799355808,0,FALSE,a12799355808,2,ngugCpb`~FsAgDs@iA[q@I]_AoBUcAa@mAi@gA]g@Yq@c@mAIc@}AqDs@yAaB_EDRt@|ARj@`AnB~@pBh@nAJ^T`@Rf@\bAb@x@dBjELj@R\X`@`@nAJ^j@lA`@t@tAzClBxCXr@fApBd@nAz@dBZlAPf@n@vCVf@d@~Av@hBZf@v@x@\VdAbAlBrBv@j@xCpCRTNZV\t@p@TP`@f@n@d@BHGAo@e@}AiBg@u@wAkAW[y@u@[U]a@gAo@eAqAq@a@m@w@i@e@i@{@]y@Kq@Yw@Kc@]y@Ok@Wm@g@aCk@}AWk@s@gAYo@Qk@_@s@Q_@Yg@[YQWc@gAW]Wg@Si@y@yA]_Au@}Ai@uAk@iAQy@i@_Ba@w@o@eAi@wAOq@g@uA[k@Qe@q@sAw@mB[}@EE@NRl@`DpGVl@Xr@DXRj@fCvFf@pAf@zAp@~A\bAjAxBx@fBbA|Ap@vAZZTj@^p@t@bBhAvBVdAV`AVr@~AzF~@rB^l@dAjAbDpCNRl@n@r@j@XZdAv@f@l@`@n@|AzAj@n@\Xj@X@DICWOcAu@wBaCW_@}@s@OQiBgBaAw@a@W{@iAw@e@WYY_@g@g@[k@e@e@s@wCa@aAe@sBa@qAWo@Ga@Sq@wAmCoAuCc@o@_@[m@{Ao@}@w@eBUa@Wy@U[g@eAw@sB]o@o@yBQ]Si@a@q@[s@Uk@UaA_@s@y@uBk@gAq@eBSq@CE?JHXb@t@f@dA^bAf@z@jBlEPf@Td@l@zAZ`AXf@X|@z@nBXz@~@hB^bArAxBNZ,170,NA,4452,Long 10K with strides,0,1,FALSE,2,Run,2024-10-28T21:39:38Z,2024-10-28T21:39:38Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,13647695130,13647695130,-10800,followers_only,0,NA,NA
0,1,88717361,1,129.6,NA,0,FALSE,TRUE,2.06,948,NA,10,NA,NA,2024.10.31 17.00-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799468331,0,FALSE,a12799468331,2,xfugCjb`~FIYk@gA_@mAk@}@Y_AOU[y@[i@UaAw@wBO[Wa@e@cAWq@W_A_@q@_@iAu@wAaAkC]w@Qi@MWKI@FxAxCbAjCXl@V^v@jBLb@z@lBxArDj@`Br@`B^p@r@pBbC~E,151,NA,937,Warmup with strides,0,0,FALSE,2,Run,2024-10-31T20:00:01Z,2024-10-31T20:00:01Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13647818017,13647818017,-10800,followers_only,0,NA,NA
1,1,88717361,1,145.3,NA,0,FALSE,TRUE,NA,1820,NA,NA,NA,NA,2024.10.31 17.19-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799468330,0,FALSE,a12799468330,2,zfugC~a`~FM_@s@oAe@sAiAyBYy@Ye@u@_CW}@Q[a@m@Ui@Yu@[kAgCqFq@gByAeDiAsBkBkFbAfCb@vAZf@\r@bBxDh@dAp@dBlB`EZ|@h@fArAdDH\HJXn@b@tAn@nAHVr@|A`@hAn@hAt@~AbBzCf@r@b@bAbB`Dj@nAVx@F\^dAFd@b@vAThAp@fBr@~A`AlAb@^nAnAlC|BfAdAx@p@p@p@n@bAHF?EW_@}@q@QU}BuBg@k@sAy@i@s@{@o@_@o@{@q@_AqAGOm@sCe@cA]iA,163,NA,1810,"Intervals 3 min work, 2 min rest x 5",0,1,FALSE,2,Run,2024-10-31T20:19:10Z,2024-10-31T20:19:10Z,NA,NA,(GMT-03:00) America/Sao_Paulo,2,0,FALSE,Run,13647818030,13647818030,-10800,followers_only,0,NA,NA
1,2,88717361,1,147.2,NA,0,FALSE,TRUE,NA,1680,11,NA,NA,NA,2024.10.31 17.51-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12799468768,0,FALSE,a12799468768,2,ngugC|b`~FWq@a@o@i@yAo@iAY}@k@oAe@{@_@kAm@_By@aBa@o@a@yA{@{BYq@q@qA{AuDk@iA`@t@pAxCf@dA\|@l@jAb@jA|@fBd@xAn@nAzAvDNl@f@~@hAvCx@~AT`@Nb@j@hAn@bARh@p@x@v@xAz@xBh@`AZp@`AtDRf@l@fC^bAt@bBV^bAnAh@b@rArAZTr@v@fA~@bA`An@d@d@h@d@p@|@`A}@cA_@g@aDuCq@s@iAy@o@w@cA{@qAsA]i@c@a@Wk@k@aCm@mAQaASi@Io@Mk@Wk@Kg@Oa@,161,NA,1676,Cooldown,0,0,FALSE,2,Run,2024-10-31T20:51:11Z,2024-10-31T20:51:11Z,NA,NA,(GMT-03:00) America/Sao_Paulo,2,0,FALSE,Run,13647818036,13647818036,-10800,followers_only,0,NA,NA
0,1,88717361,1,127.2,NA,0,FALSE,TRUE,NA,4032,11,NA,NA,NA,2024.11.10 14.59-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12945256604,1,FALSE,a12945256604,2,jfugCx``~Fc@w@Si@k@mAa@iAUa@g@gAmAmDUi@e@y@eAgCIa@q@}AsAqC}CeHVf@J\h@bA|@tBn@nA`@`AhAfCRh@h@fATp@z@nBPh@lA`DTd@LRLTbBjEn@jANNrAnCbA`BbAnBt@`BPVj@nARl@Nn@ZdAVhAnAdEz@jBn@`AVZn@n@RL~@z@nAnAnAdARV|@z@bAz@NRR`@xAtAJNDJ]Y_AaAg@u@u@k@_AeAi@_@i@o@YUaAm@e@s@SQy@e@_@q@s@o@c@k@a@q@w@{Cg@_Ak@}BWsAc@{Am@qAk@_ASo@eA{B[c@g@g@Wu@_@o@]g@Sm@m@cA_@eAk@iAYu@W_@Sm@g@_Aa@yAe@sA]q@_@k@IQa@gAYiAo@mAQg@cAuBgAmCWe@o@wAp@xAd@x@Nb@n@nALd@x@|AhAbCDRv@hBb@|@fAnCX~@x@nB\r@z@|BbAjBRf@TZJZ\n@fApBZb@hA`ClBpDPh@T`Ap@xBF^t@lCfAhCh@z@|AbB~AxAh@`@d@f@tAjAbA~@z@|@p@bA|@|@`@d@hA~@w@e@[UaAkA[[]i@QQw@i@Yc@s@m@sAuAo@[SQw@cAOOk@[Ye@q@k@[c@_@[KOSg@QaAEa@[}@Ua@Oi@,142,NA,4029,Casual run (first after COVID),0,0,FALSE,2,Run,2024-11-10T17:59:52Z,2024-11-10T17:59:52Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,13804578074,13804578074,-10800,followers_only,0,NA,NA
10,1,88717361,1,156.8,NA,0,FALSE,TRUE,10.028,4458,NA,NA,NA,NA,2024.11.17 10.50-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12945257307,1,FALSE,a12945257307,2,`mihC~tpfGi@?_@E[I{@a@_@EYDiAr@OFQBm@Cg@KcAo@}@e@g@Mw@YyBi@_@Ac@DY?sB_@s@EoA?aBM}@@SCWIYUwAkDSYQOe@OQAY@k@Hk@VMD]E_@QKIMWm@eB_@{@q@e@OIk@IYAoBj@m@N]DiGCWCs@OYMS]SUO_@a@k@]q@q@{@_@Si@K[S_@Ae@Qc@EOE[YYy@MQQOq@e@eBc@qAM}@OwA}@a@g@SQ]OoAMk@Ao@GaAC]EUIgAo@s@YSEqAEm@Gs@?w@Mi@B_@GnAE`AL`A?t@J\A\Bv@TpAn@v@RfA@bALdAFZHTLdA~@VZl@Z\HzBL`@Hx@VZNTRb@p@L\PZVRf@Nh@J\Ll@Lj@Zh@NHFn@n@Tj@R\Vr@d@h@XNd@LX@n@??BfBEbA@t@Ib@MbCc@NAJ@VHJHXAFDBPLDRPL@DH@XX`@Vr@\n@RP^L^Aj@Ut@Kn@FXJj@h@t@bBRh@\j@FDl@?dATVAn@Dj@?v@Db@?d@Fz@RtA?`AJd@Ln@J`AZjB|@j@b@JDh@FX?PCTKTQ`A[VEJ@XHp@Zl@PpAF`ANf@Z|@bAXPbAV~@Lt@@d@El@Xh@Nd@X\HXJ@AAA?FICGD@CACOKQEk@ImAa@yAIw@O_@CYI[CYKY_@y@u@iA]s@EYGg@Eq@[k@QKAU@qBx@YBkAOa@Ko@_@]GUWMI}C{@_@E_AB{@KaAWYCm@Ay@Gm@?{AC_AISESKEGkAsC]q@KOWMg@Ko@By@X[FSA]IQQSYsAsCg@k@MIOEW?aAHaCf@o@DcD@e@C`AGjDAf@Qn@Mv@SfAMN@PHZ\^XXb@nAjCVVLDd@?RIh@UVEh@@ZJTJ`@d@LNNd@V^Lf@PTJ\HJLFz@BrALf@AtAHf@?f@F^Jx@Lh@CdAFrCp@nAj@p@VbAl@^FTBRCHCZSjAg@NE\@\Ld@Xd@NhBFh@NXLZVl@l@NVTLxALx@Nn@Bf@Fp@RdAf@`@HIEWC,170,NA,4271,Strange 10K in Petrópolis (post-COVID #2),0,5,FALSE,2,Run,2024-11-17T13:50:31Z,2024-11-17T13:50:31Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,13804578098,13804578098,-10800,followers_only,0,NA,NA
0,1,88717361,1,130.5,NA,0,FALSE,TRUE,NA,2884,NA,NA,NA,NA,2024.11.20 17.05-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,12961205668,1,FALSE,a12961205668,2,ldugCl}_~Fs@}AWc@g@qA_@s@WgAw@uBgAoBQo@Um@Ic@y@gBo@oAcAcCiBwDQg@k@iALTTl@Zj@n@rAl@vA\l@f@lAdAxBp@|AJ^n@rAb@jA`@v@`ClGV^Lj@t@dBV`@r@vAL`@\v@xAfCd@n@`@t@fAzB^|@d@z@n@fBd@bBF`@Vt@XlARp@z@vBb@t@tA~Ah@l@hA~@b@d@|@r@xBpB`AbAl@~@`@ZDHQM{@eAoAgAwB{BiAy@_@]QY_@]i@]U]m@m@o@y@_@q@Sg@o@{BWi@Mk@[cAe@kBUo@Mk@i@iAi@}@Oc@e@{@e@oAe@q@a@_@i@yAUWYg@Sg@U[k@}Aw@uA[}@QYWs@Wc@oA}Dg@}@Uq@_@q@a@yA]o@s@eBc@y@yBeFg@_Aw@eBNb@\h@hA~B`A`CT`@n@bBh@`AN`@Vd@tAxDp@rAVl@h@hBZz@f@|@^`A\z@\d@,141,10.8,2873,Slow 6K (post-covid #3),0,0,FALSE,2,Run,2024-11-20T20:05:28Z,2024-11-20T20:05:28Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,13821488909,13821488909,-10800,followers_only,0,NA,NA
0,1,88717361,1,136.4,NA,0,FALSE,TRUE,NA,4471,NA,NA,NA,NA,2024.11.23 11.19-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13058787739,0,FALSE,a13058787739,2,|fugCtb`~FM_@q@oA]eA[g@i@iAe@oAi@aAWgAk@cBk@_ASe@k@wAW_A{B{EaCoF`@t@f@fA`@v@vAhDp@rA^dAZj@p@~AlChHXp@VXj@bBl@rAj@bAVn@l@jAlAzBp@`Ah@lAj@~@j@tAf@bAr@~Bt@vCt@`Cd@nAh@dAb@r@p@r@^XpBhBpAxAjAdAf@b@b@V^\|@rAjAjAV\p@j@BDICu@i@QWwA}Aq@y@]W{@_AaB{AkA}@{@aA_Aq@wAaBw@eAm@mBUcAUm@m@oBKo@_A_DsAgCsA}Ce@s@g@o@]y@}@}AQe@k@cAi@qAa@w@c@cAMUSm@k@oAq@wBYs@w@qA[y@_@oAaBsDm@kA_AaCa@w@GM?GB?`AvBhAnC`@v@RZVr@b@`Aj@zApAnCtAvDj@vAn@nATv@PZb@dAf@x@n@zAf@v@hAtBLNL^X`@d@z@Rf@zAxC`@fAp@zChA|DRh@r@zAn@~@^b@tAjA`C`CpE`ERRd@r@rAtATZl@f@]QYY_@a@gAkA_@g@w@q@iDgDu@e@y@aAUSc@Wu@aA[WmAcBWm@e@wBi@qAa@wAMw@i@kBWq@]u@m@cA]y@}@oBq@aA}@cBo@_Aa@eA]o@a@eAy@eBo@}Ak@}@Q}@a@mAe@eAg@}@]u@c@aB_C}EgAqCe@}@K[d@z@n@zANd@f@dAv@jB|@dBJ\jBzDzAfEr@`BNTNl@nArCf@|@Xp@,158,NA,4465,Slow 10k,0,0,FALSE,2,Run,2024-11-23T14:19:45Z,2024-11-23T14:19:45Z,NA,NA,(GMT-03:00) America/Sao_Paulo,5,0,FALSE,Run,13925696804,13925696804,-10800,followers_only,0,NA,NA
1,1,88717361,1,140.8,NA,0,FALSE,TRUE,NA,4355,NA,NA,NA,NA,2024.11.24 17.41-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13058787874,1,FALSE,a13058787874,2,bgugCdb`~FQc@o@mAY{@e@y@k@qA[aAc@s@]_Ba@gASa@e@o@Wg@[w@SaAO_@m@wAaAmBs@mBq@wAO_@x@fB\|@\n@l@vAf@`AtBhF|@hBfB~EhB~D`@fAt@rAx@hBb@t@p@pAZ^Xf@d@fAvAjCVj@Vr@b@fBj@fBNl@Fd@r@tBbA~BfArAf@\jAlAd@^t@x@pBbBl@l@TPd@b@l@z@tArAf@n@t@n@sA{@{ByCaAo@w@}@_@]gAgA[Ui@YQQk@w@s@e@MOYk@k@k@_@g@g@i@K[c@wBWe@Y]GMe@cCOm@Ks@Ug@GSa@iAw@qASk@w@eBm@}@c@a@a@eAo@aA]u@S[Yk@[}@e@_Aw@aBOk@i@y@qAmEMUk@q@Om@Wo@UcAYk@{@uBk@_As@mBk@mA\j@h@jAZ|@bA~BZh@Tj@T\h@|Az@lBPf@t@pBn@pBpBfE|@vBnAfCl@v@^v@z@rApBlEr@rAbBvFDVZbAPr@pA~Cr@bAj@n@jCbCz@|@tAfAfBdB^`@f@t@|@r@j@v@nA`AaAm@YUw@}@}@mAaAs@c@k@c@c@UQq@s@g@a@[Mc@[o@_A}@m@MO_@e@g@k@a@m@_@c@y@eDYo@q@}Bc@kB[_Ac@gAo@iAQe@k@iAu@cBMQ][i@qAq@}@Yu@k@cAc@qAm@}@O[Ka@m@uA[k@WgAk@aBSa@q@}@[u@So@Mm@Wu@wEoKFFPXf@nAl@jAl@xAf@`AL`@j@hATx@^n@d@tA|@jBd@xAf@lANf@Zd@zAxDp@lA,164,NA,4346,10K with strides,0,0,FALSE,2,Run,2024-11-24T20:41:48Z,2024-11-24T20:41:48Z,NA,NA,(GMT-03:00) America/Sao_Paulo,5,0,FALSE,Run,13925696814,13925696814,-10800,followers_only,0,NA,NA
0,1,88717361,1,143.6,NA,0,FALSE,TRUE,NA,3188,NA,NA,NA,NA,2024.11.29 18.07-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13058787742,1,FALSE,a13058787742,2,fgycCz{_{Fc@aBMu@Gi@EiADgBPoAh@eBl@kA`@g@f@i@z@s@f@YhAc@z@UPAHDFJD^K~@A|@Oh@UjBWh@?`@A`@Ox@QvBOz@QpBOdAe@tDIRGBKCc@U_@]kA}A_@aAi@aCKw@@q@GoAHcAZaBX_Ah@w@Zm@\e@VUr@q@VQZIjBy@\GN@HL@NMxBIb@Cl@UzAOj@?f@Eh@Ox@IbASzAOnB[lBYlCENMJK?MGq@i@k@q@M[a@q@e@sAOm@SyA?g@Ce@@{@F{@XcBV{@vA_CXQ`@g@vBsA`@KTEd@MPAFBHJ?T[bDi@~CC`AsBxQGVMJMAYWa@Yc@m@s@mAm@wBWyAGmC?m@Dc@PcATy@Vq@\u@z@aAh@g@n@g@p@_@tBk@PAFBFFBLS~Bc@jCIp@GZEjAKj@WdD]vBIjAe@nDGVIFI?MIsAoAs@cAM[[mAc@kCC{@?cAFgAZoBLa@Xg@v@qAv@{@XWz@k@dAe@t@Wb@AJBHP?TeAzHK~@?\SnBk@~DCb@O~AMt@KrACLIPKBKC}@u@kAiB]_Ae@uBOcBCcBFaAN}@Lk@Tk@Vi@p@aA~@cAbAs@^Sx@Wv@[TCF@LP@NCTcArHGfAMz@]dDMv@GdA]|BUrBGVIFG@MEy@s@[a@,167,NA,3181,8K strong UENF,0,0,FALSE,2,Run,2024-11-29T21:07:59Z,2024-11-29T21:07:59Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13925696830,13925696830,-10800,followers_only,0,NA,NA
0,1,88717361,1,133.9,NA,0,FALSE,TRUE,NA,5674,NA,NA,NA,NA,2024.12.01 17.29-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13058787733,1,FALSE,a13058787733,2,`gugCtb`~FOc@o@gA]aA_AkBa@}@Qm@]o@Mm@Oa@Oi@Yu@Q_@s@cAG[c@eAKm@k@gAo@}Ac@y@s@iBSm@k@kA?D\j@fA~BjAnCjAhCRr@`@r@r@bBx@pBd@|Ar@bBV^pAdDbBfDr@lA|@hBh@v@hDbH^jAf@|B`@lAZ~AN`@RXNl@j@hAxAdBp@h@|BzBtBdBj@l@l@d@b@f@l@z@nAnA^f@^TNN@Fe@USOg@q@{AiB_Ay@qAuAi@_@_@c@uAw@k@}@eAy@]c@_AcAYUOSSc@k@gBEk@CQw@eBe@eCi@mBO]c@_Ak@}@Sk@iAaC_@g@_@_@e@iAg@o@Og@Ic@k@}@O]Qq@o@_AY}@S]K]i@y@mA}DSa@g@s@So@a@}@Ke@IWmC_G{@aC]u@b@jANV~ArDPXb@jAl@nAH\Vj@|AfDVr@P^J\Td@Jb@PXXx@T\|@`CrAfCPh@d@`AxAlCr@~@Xr@Vd@Xp@|AvCVjA^jAPz@Z|@Vz@F\Dd@\f@Vt@tApBj@j@l@v@fCvBhCbCl@f@z@~@d@p@f@^|@hAt@j@@BMCw@q@i@o@c@]q@_Aw@q@e@i@]]YQcAiAoAy@q@_A}@k@e@m@WWU]c@a@c@k@M[Ko@Sc@Iq@EKSYMYUgAQk@Ik@G]cAwCQ_@[g@]_AsAoCa@q@a@g@a@_A_@c@QY]y@e@_Ai@_Bc@q@g@gAY}@k@y@YsAe@yAo@aA[o@_@aAKi@g@sAs@uAuCaHA@?Hd@|@^~@pArCx@|A`@bAHX`CnFbAnCt@jBTd@z@`Cd@x@|A`Dh@x@h@hAjB`Db@dAd@x@`@z@JZP`@D^FXz@rCf@`CPf@X^`@hAXb@z@hApAlAh@n@f@\|AvAx@p@vAvAr@h@h@~@JN`@`@XTf@j@`@ZBHOGe@]U]USw@_Ae@s@m@m@w@k@gBeBsAaAYYYe@}@m@S[s@q@[e@a@]Wc@KYQ{@OWY}@[o@WqAO_@Io@Kc@,144,NA,5665,Long 12K,0,0,FALSE,2,Run,2024-12-01T20:29:37Z,2024-12-01T20:29:37Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,13925696836,13925696836,-10800,followers_only,0,NA,NA
0,1,88717361,1,134.8,NA,0,FALSE,TRUE,NA,731,NA,10,NA,NA,2024.12.05 18.42-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13058788141,0,FALSE,a13058788141,2,`gugCza`~Fy@_BSo@{C{G_@mAm@aBoAgCi@}Ay@oBwA{CaA_Co@oAr@rAfAzBdAnChA`Cj@|AVf@\|@\p@`ArCb@dAlAnC|B~E,150,NA,725,Warmup,0,0,FALSE,2,Run,2024-12-05T21:42:17Z,2024-12-05T21:42:17Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13925696842,13925696842,-10800,followers_only,0,NA,NA
1,1,88717361,1,147.4,NA,0,FALSE,TRUE,NA,1716,NA,10,NA,NA,2024.12.05 18.56-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13058787768,1,FALSE,a13058787768,2,jhugC|c`~FWc@qAmCmBiEWu@e@w@i@oBAUSc@SUYg@{@oBQi@AGfCpFfA|CZn@Zx@R\Z~@z@rBX`@t@bBdAhBb@z@p@~@x@zBD?DFq@iAa@{@_@o@g@q@sAaCc@gAa@u@oCqGg@aAaAeDs@kASi@We@YiAKS^~@Xb@Rp@nAhC|AbEd@dAdAlCvAjCNd@Tb@p@|@L`@R`@Xb@\b@Tt@MMw@wAa@e@s@{Ao@eAYq@c@u@a@iAg@eAUo@Sa@Ww@g@}@[cAi@wAIa@U[Yo@G[J^RZ^~@r@tAPl@P`@J`@bAvBLb@l@xAXh@Nh@p@pA,167,NA,1680,"Intervals 3 min work, 2 min rest x 5",0,0,FALSE,2,Run,2024-12-05T21:56:56Z,2024-12-05T21:56:56Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13925696859,13925696859,-10800,followers_only,0,NA,NA
0,1,88717361,1,148.5,NA,0,FALSE,TRUE,2.01,776,NA,10,NA,NA,2024.12.05 19.32-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13058787736,0,FALSE,a13058787736,2,vfugC|a`~FUm@g@w@_@eAcAyBU]Yw@[i@Ko@i@qA[aAw@sAm@oA]sAaAuBY{@Wo@S_@aBiE^p@f@pA`@x@Xh@xAhDz@fBdAbDbAlBXbA`@fA`ApB`@bAVd@n@~Ar@rA,163,NA,770,Cooldown,0,0,FALSE,2,Run,2024-12-05T22:32:12Z,2024-12-05T22:32:12Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13925696868,13925696868,-10800,followers_only,0,NA,NA
