time,distance,velocity_smooth,heartrate,cadence
1990,4615,0,151,83
1995,4615,0,150,83
2000,4615,0,150,84
2005,4615,0,149,84
2010,4615,0,149,83
2015,4615,0,149,83
2020,4742,0,150,84
2025,4742,12.7,150,83
2030,4742,0,150,84
2035,4742,0,150,83
2040,4742,0,151,84
2045,4742,0,151,84
2050,4742,0,150,84
2055,4742,0,151,83
2060,4742,0,151,84
2065,4742,0,151,84
2070,4742,0,151,85
2075,4742,0,151,85
2080,4873,0,152,85
2085,4873,13.1,152,85
2090,4873,0,152,85
2095,4873,0,152,85
2100,4873,0,151,84
2105,4873,0,151,84
2110,4873,0,151,84
2115,4873,0,149,84
2120,4873,0,149,82
2125,4873,0,148,82
2130,4873,0,147,82
2135,4873,0,146,83
2140,4998,0,146,82
2145,4998,12.5,146,82
2150,4998,0,145,83
2155,4998,0,145,83
2160,4998,0,145,83
2165,4998,0,145,84
2170,4998,0,145,84
2175,4998,0,143,83
2180,4998,0,143,83
2185,4998,0,143,84
2190,4998,0,142,84
2195,4998,0,143,84
2200,5120,0,143,83
2205,5120,12.2,143,84
2210,5120,0,143,84
2215,5120,0,144,84
2220,5120,0,143,84
2225,5120,0,143,83
2230,5120,0,143,84
2235,5120,0,144,83
2240,5120,0,144,83
2245,5120,0,143,84
2250,5120,0,143,83
2255,5120,0,143,84
2260,5244,0,143,84
2265,5244,12.4,143,85
2270,5244,0,144,84
2275,5244,0,144,85
2280,5244,0,145,85
2285,5244,0,144,84
2290,5244,0,144,84
2295,5244,0,144,85
2300,5244,0,144,84
2305,5244,0,144,84
2310,5244,0,143,84
2315,5244,0,143,84
2320,5367,0,143,84
2325,5367,12.3,143,85
2330,5367,0,143,84
2335,5367,0,143,85
2340,5367,0,144,85
2345,5367,0,145,84
2350,5367,0,145,85
2355,5367,0,145,84
2360,5367,0,144,85
2365,5367,0,144,85
2370,5367,0,143,85
2375,5367,0,143,86
2380,5497,0,144,86
2385,5497,13,142,86
2390,5497,0,142,86
2395,5497,0,143,85
2400,5497,0,142,85
2405,5497,0,143,85
2410,5497,0,143,85
2415,5497,0,143,85
2420,5497,0,143,85
2425,5497,0,144,85
2430,5497,0,145,85
2435,5497,0,145,86
2440,5624,0,144,85
2445,5624,12.7,145,85
2450,5624,0,144,85
2455,5624,0,144,86
2460,5624,0,144,85
2465,5624,0,143,86
2470,5624,0,144,85
2475,5624,0,144,85
2480,5624,0,143,85
2485,5624,0,143,85
2490,5624,0,143,84
2495,5624,0,143,84
2500,5750,0,143,84
2505,5750,12.6,144,84
2510,5750,0,145,84
2515,5750,0,145,85
2520,5750,0,145,84
2525,5750,0,145,85
2530,5750,0,144,84
2535,5750,0,144,84
2540,5750,0,144,84
2545,5750,0,144,85
2550,5750,0,144,84
2555,5750,0,143,84
2560,5874,0,143,84
2565,5874,12.4,143,84
2570,5874,0,144,84
2575,5874,0,144,85
2580,5874,0,145,84
2585,5874,0,144,85
2590,5874,0,145,84
2595,5874,0,145,84
2600,5874,0,145,85
2605,5874,0,145,84
2610,5874,0,145,84
2615,5874,0,145,84
2620,6001,0,145,84
2625,6001,12.7,146,84
2630,6001,0,146,83
2635,6001,0,147,84
2640,6001,0,146,83
2645,6001,0,146,84
2650,6001,0,147,84
2655,6001,0,146,84
2660,6001,0,146,83
2665,6001,0,146,84
2680,6121,6,146,84
